ID,basionymID,scientificName,authorship,rank,uninomial,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,status,referenceID,publishedInYear,publishedInPage,remarks
257,257,Archaeoaenetus nielseni,"Simonsen, 2018",species,,Archaeoaenetus,,nielseni,,established,1383,2018,154,
258,258,Bipectilus,"Chu & Wang, 1985",genus,Bipectilus,,,,,established,206,1985,131,
259,259,Bipectilus gracilirami,"Nielsen, 1988",species,,Bipectilus,,gracilirami,,established,1108,1988,194,
260,260,Bipectilus latirami,"Nielsen, 1988",species,,Bipectilus,,latirami,,established,1108,1988,193,
261,261,Bipectilus omaiensis,"Nielsen, 1988",species,,Bipectilus,,omaiensis,,established,1108,1988,190,
262,262,Bipectilus paraunimacula,"Nielsen, 1988",species,,Bipectilus,,paraunimacula,,established,1108,1988,189,
263,263,Bipectilus perfuscus,"Nielsen, 1988",species,,Bipectilus,,perfuscus,,established,1108,1988,191,
264,264,Bipectilus tindalei,"Nielsen, 1988",species,,Bipectilus,,tindalei,,established,1108,1988,192,
265,266,Bipectilus unimacula,"(Daniel, 1940)",species,,Bipectilus,,unimacula,,established,267,1940,1022,
266,266,Gorgopis unimacula,"Daniel, 1940",species,,Gorgopis,,unimacula,,established,267,1940,1022,
267,267,Bipectilus yunnanensis,"Chu & Wang, 1985",species,,Bipectilus,,yunnanensis,,established,206,1985,"131, 134",
268,268,Bipectilus zhejiangensis,"Wang, 2001",species,,Bipectilus,,zhejiangensis,,established,1659,2001,348,
269,269,Blanchardinella,"Nielsen, Robinson & Wagner, 2000",genus,Blanchardinella,,,,,established,1113,2000,840,
270,270,Blanchardina,"Viette, 1950",genus,Blanchardina,,,,,established,1603,1950,145,"Name preoccupied, replaced by Blanchardinella."
271,272,Blanchardinella venosus,"(Blanchard, 1852)",species,,Blanchardinella,,venosus,,established,109,1852,70,
272,272,Hepialus venosus,"Blanchard, 1852",species,,Hepialus,,venosus,,established,109,1852,70,
273,273,Calada,"Nielsen & Robinson, 1983",genus,Calada,,,,,established,1112,1983,91,
274,274,Calada fuegensis,"Nielsen & Robinson, 1983",species,,Calada,,fuegensis,,established,1112,1983,"17, 93",
275,275,Calada migueli,"Nielsen & Robinson, 1983",species,,Calada,,migueli,,established,1112,1983,"17, 94",
276,276,Callipielus,"Butler, 1882",genus,Callipielus,,,,,established,164,1882,23,
277,277,Stachyocera,"Ureta, 1957",genus,Stachyocera,,,,,established,1568,1957,159,
278,278,Calliepielus,"Dumbleton, 1966",genus,Calliepielus,,,,,not established,345,1966,924,Misspelling
279,279,Callipielus arenosus,"Butler, 1882",species,,Callipielus,,arenosus,,established,164,1882,24,
280,280,Hepialus antarcticus,"Staudinger, 1899",species,,Hepialus,,antarcticus,,established,1427,1899,42,
281,281,Callipielus staudingeri,"Wagner & Pfitzner, 1911",species,,Callipielus,,staudingeri,,established,1643,1911,10 ,
282,282,Callipielus leukogramma,"Bryk, 1944",species,,Callipielus,,leukogramma,,established,143,1944,26 ,
283,283,Callipielus chiliensis,"Viette, 1950",species,,Callipielus,,chiliensis,,established,1606,1950,74 ,
284,284,Callipielus argentata,"Ureta, 1957",species,,Callipielus,,argentata,,established,1568,1957,162,
285,285,Callipielus digitata,"Robinson, 1977",species,,Callipielus,,digitata,,established,1278,1977,114,
286,286,Callipielus brunnescens,"Robinson, 1977",species,,Callipielus,,brunnescens,,established,1278,1977,115 ,
287,287,Callipielus castilloi,"Robinson, 1977",species,,Callipielus,,castilloi,,established,1278,1977,116 ,
288,288,Callipielus digitatus,"Pastrana, 2004",species,,Callipielus,,digitatus,,not established,1165,2004,5,Misspelling
289,289,Callipielus fumosa,"Nielsen & Robinson, 1983",species,,Callipielus,,fumosa,,established,1112,1983,"17, 83",
290,290,Callipielus gentilii,"Nielsen & Robinson, 1983",species,,Callipielus,,gentilii,,established,1112,1983,"17, 82",
291,292,Callipielus izquierdoi,"(Ureta, 1957)",species,,Callipielus,,izquierdoi,,established,1568,1957,159,
292,292,Stachyocera izquierdoi,"Ureta, 1957",species,,Stachyocera,,izquierdoi,,established,1568,1957,159,
293,293,Callipielus krahmeri,"Nielsen & Robinson, 1983",species,,Callipielus,,krahmeri,,established,1112,1983,"17, 85",
294,294,Callipielus perforata,"Nielsen & Robinson, 1983",species,,Callipielus,,perforata,,established,1112,1983,"17, 81",
295,295,Callipielus salasi,"Robinson, 1977",species,,Callipielus,,salasi,,established,1278,1977,117,
296,296,Callipielus vulgaris,"Nielsen & Robinson, 1983",species,,Callipielus,,vulgaris,,established,1112,1983,"17, 87",
297,297,Cibyra,"Walker, 1856",genus,Cibyra,,,,,established,1645,1856,1770,
298,298,Xytrops,"Viette, 1951",genus,Xytrops,,,,,established,1612,1951,1277,
299,300,Cibyra danieli,"(Viette, 1961)",species,,Cibyra,,danieli,,established,1624,1961,2,
300,300,Aepytus danieli,"Viette, 1961",species,,Aepytus,,danieli,,established,1624,1961,2,
301,301,Cibyra dorita,"Schaus, 1901",species,,Cibyra,,dorita,,established,1337,1901,76,
302,302,Aepytus helga,"Schaus, 1929",species,,Aepytus,,helga,,established,1338,1929,55,
303,303,Cibyra poltrona,"Schaus, 1901",species,,Cibyra,,poltrona,,established,1337,1901,77 ,
304,304,Cibyra endyra,"C. Mielke, 2015",species,,Cibyra,,endyra,,established,1031,2015,12,
305,305,Cibyra ferruginosa,"Walker, 1856",species,,Cibyra,,ferruginosa,,established,1645,1856,1770,
306,306,Cibyra dormita,"Schaus, 1901",species,,Cibyra,,dormita,,established,1337,1901,77 ,
307,307,Paragorgopis schausi,"Viette, 1952",species,,Paragorgopis,,schausi,,established,1614,1952,142,
308,309,Cibyra forsteri,"(Viette, 1961)",species,,Cibyra,,forsteri,,established,1624,1961,1,
309,309,Aepytus forsteri,"Viette, 1961",species,,Aepytus,,forsteri,,established,1624,1961,1,
310,310,Cibyra meridionalis,"C. Mielke & Casagrande, 2013",species,,Cibyra,,meridionalis,,established,1032,2013,74,
311,312,Cibyra monoargenteus,"(Viette, 1951)",species,,Cibyra,,monoargenteus,,established,1609,1951,2,
312,312,Aepytus monoargenteus,"Viette, 1951",species,,Aepytus,,monoargenteus,,established,1609,1951,2,
313,314,Cibyra munona,"(Schaus, 1929)",species,,Cibyra,,munona,,established,1338,1929,56,
314,314,Aepytus munona,"Schaus, 1929",species,,Aepytus,,munona,,established,1338,1929,56,
315,315,Cibyra ochracea,"C. Mielke, 2014",species,,Cibyra,,ochracea,,established,1030,2014,214,
316,317,Cibyra oreas,"(Schaus, 1892)",species,,Cibyra,,oreas,,established,1335,1892,330,
317,317,Dalaca oreas,"Schaus, 1892",species,,Dalaca,,oreas,,established,1335,1892,330,
318,319,Cibyra pluriargenteus,"(Viette, 1956)",species,,Cibyra,,pluriargenteus,,established,1620,1956,378,
319,319,Xytrops pluriargenteus,"Viette, 1956",species,,Xytrops,,pluriargenteus,,established,1620,1956,378,
320,321,Cibyra stigmatica,"(Pfitzner, 1937)",species,,Cibyra,,stigmatica,,established,1198,1937,1296,
321,321,Dalaca stigmatica,"Pfitzner, 1937",species,,Dalaca,,stigmatica,,established,1198,1937,1296,
322,322,Cibyra tessellata,"C. Mielke, 2014",species,,Cibyra,,tessellata,,established,1030,2014,214,
323,324,Cibyra verresi,"(Schaus, 1929)",species,,Cibyra,,verresi,,established,1338,1929,56,
324,324,Aepytus verresi,"Schaus, 1929",species,,Aepytus,,verresi,,established,1338,1929,56,
325,325,Cibyra ybyra,"C. Mielke, 2015",species,,Cibyra,,ybyra,,established,1031,2015,13,
326,326,Cibyra ykeyra,"C. Mielke, 2015",species,,Cibyra,,ykeyra,,established,1031,2015,13,
327,328,Cibyra yungas,"(Viette, 1961)",species,,Cibyra,,yungas,,established,1624,1961,3,
328,328,Xytrops yungas,"Viette, 1961",species,,Xytrops,,yungas,,established,1624,1961,3,
329,330,Cibyra zischkai,"(Viette, 1961)",species,,Cibyra,,zischkai,,established,1624,1961,2,
330,330,Aepytus zischkai,"Viette, 1961",species,,Aepytus,,zischkai,,established,1624,1961,2,
331,331,Cladoxycanus,"Dumbleton, 1966",genus,Cladoxycanus,,,,,established,345,1966,948,
332,333,Cladoxycanus minos,"(Hudson, 1905)",species,,Cladoxycanus,,minos,,established,728,1905,357,
333,333,Porina minos,"Hudson, 1905",species,,Porina,,minos,,established,728,1905,357,
334,334,Porina autumnata,"Hudson, 1920",species,,Porina,,autumnata,,established,731,1920,277,
335,335,Dalaca,"Walker, 1856",genus,Dalaca,,,,,established,1645,1856,1549,
336,336,Huapina,"Bryk, 1944",genus,Huapina,,,,,established,143,1944,28,
337,337,Maculella,"Viette, 1950",genus,Maculella,,,,,established,1601,1950,55,
338,338,Toenga,"Tindale, 1954",genus,Toenga,,,,,established,1511,1954,13,
339,340,Dalaca chiliensis,"(Viette, 1950)",species,,Dalaca,,chiliensis,,established,1601,1950,57,
340,340,Maculella chiliensis,"Viette, 1950",species,,Maculella,,chiliensis,,established,1601,1950,57,
341,342,Dalaca crocatus,"(Ureta, 1956)",species,,Dalaca,,crocatus,,established,1567,1956,284,
342,342,Hepialus crocatus,"Ureta, 1956",species,,Hepialus,,crocatus,,established,1567,1956,284,
343,343,Dalaca laminata,"Nielsen & Robinson, 1983",species,,Dalaca,,laminata,,established,1112,1983,"17, 67",
344,344,Dalaca nigricornis,"Walker, 1856",species,,Dalaca,,nigricornis,,established,1645,1856,1560,
345,346,Dalaca pallens,"(Blanchard, 1852)",species,,Dalaca,,pallens,,established,109,1852,69,
346,346,Hepialus pallens,"Blanchard, 1852",species,,Hepialus,,pallens,,established,109,1852,69,
347,347,Aepytus dimidiatus,"Berg, 1882",species,,Aepytus,,dimidiatus,,established,92,1882,220,
348,348,Dalaca hemileuca,"Butler, 1882",species,,Dalaca,,hemileuca,,established,164,1882,27 ,
349,349,Dalaca marmorata,"Butler, 1882",species,,Dalaca,,marmorata,,established,164,1882,26 ,
350,350,Dalaca subfervens,"Butler, 1882",species,,Dalaca,,subfervens,,established,164,1882,25 ,
351,351,Dalaca violacea,"Butler, 1882",species,,Dalaca,,violacea,,established,164,1882,26 ,
352,352,Dalaca noctuides,"Pfitzner, 1914",species,,Dalaca,,noctuides,,established,1196,1914,105 ,
353,353,Huapina parviguttata,"Bryk, 1944",species,,Huapina,,parviguttata,,established,143,1944,28,
354,354,Lossbergiana pseudodimiata,"Paclt, 1953",species,,Lossbergiana,,pseudodimiata,,established,1157,1953,145,
355,355,Toenga oceanica,"Tindale, 1954",species,,Toenga,,oceanica,,established,1511,1954,15,
356,356,Dalaca parafuscus,"Nielsen, Robinson & Wagner, 2000",species,,Dalaca,,parafuscus,,established,1113,2000,89,
357,357,Hepialus fuscus,"Mabille, 1888",species,,Hepialus,,fuscus,,established,950,1888,56,
358,358,Dalaca fusca,"Pfitzner, 1937",species,,Dalaca,,fusca,,not established,1198,1937,1295,Misspelling
359,359,Dalaca patriciae,"Nielsen & Robinson, 1983",species,,Dalaca,,patriciae,,established,1112,1983,"17, 66",
360,360,Dalaca postvariabilis,"Nielsen & Robinson, 1983",species,,Dalaca,,postvariabilis,,established,1112,1983,"17, 69",
361,361,Dalaca quadricornis,"Nielsen & Robinson, 1983",species,,Dalaca,,quadricornis,,established,1112,1983,"17, 62",
362,363,Dalaca variabilis,"(Viette, 1950)",species,,Dalaca,,variabilis,,established,1601,1950,57,
363,363,Maculella variabilis,"Viette, 1950",species,,Maculella,,variabilis,,established,1601,1950,57,
364,364,Dalaca variables,"Cisternas, 2000",species,,Dalaca,,variables,,not established,215,2000,4,Misspelling
365,365,Dioxycanus,"Dumbleton, 1966",genus,Dioxycanus,,,,,established,345,1966,951,
366,367,Dioxycanus fusca,"(Philpott, 1914)",species,,Dioxycanus,,fusca,,established,1200,1914,121,
367,367,Porina fusca,"Philpott, 1914",species,,Porina,,fusca,,established,1200,1914,121,
368,369,Dioxycanus oreas,"(Hudson, 1920)",species,,Dioxycanus,,oreas,,established,731,1920,277,
369,369,Porina oreas,"Hudson, 1920",species,,Porina,,oreas,,established,731,1920,277,
370,370,Porina ascendens,"Meyrick, 1921",species,,Porina,,ascendens,,established,1024,1921,336,
371,371,Porina descendens,"Hudson, 1923",species,,Porina,,descendens,,established,733,1923,180,
372,372,Porina gourlayi,"Philpott, 1931",species,,Porina,,gourlayi,,established,1206,1931,36,
373,373,Druceiella,"Viette, 1949",genus,Druceiella,,,,,established,1592,1949,52,
374,374,Druceiella amazonensis,"Viette, 1950",species,,Druceiella,,amazonensis,,established,1604,1950,168,
375,375,Druceiella beckeri,"Grehan & Rawlins, 2018",species,,Druceiella,,beckeri,,established,599,2018,177,
376,376,Druceiella hillmani,"Grehan & Rawlins, 2018",species,,Druceiella,,hillmani,,established,599,2018,178,
377,378,Druceiella metellus,"(Druce, 1890)",species,,Druceiella,,metellus,,established,324,1890,509,
378,378,Hepialus metellus,"Druce, 1890",species,,Hepialus,,metellus,,established,324,1890,509,
379,379,Dalaca basirubra,"Schaus, 1901",species,,Dalaca,,basirubra,,established,1337,1901,76,
380,380,Druceiella mielkei,"Grehan & Rawlins, 2018",species,,Druceiella,,mielkei,,established,599,2018,183,
381,382,Druceiella momus,"(Druce, 1890)",species,,Druceiella,,momus,,established,324,1890,508,
382,382,Hepialus momus,"Druce, 1890",species,,Hepialus,,momus,,established,324,1890,508,
383,384,Druceiella songoensis,"(Pfitzner, 1914)",species,,Druceiella,,songoensis,,established,1196,1914,110,
384,384,Pseudophassus songoensis,"Pfitzner, 1914",species,,Pseudophassus,,songoensis,,established,1196,1914,110,
385,385,Dugdaleiella,"Grehan & C. Mielke, 2018",genus,Dugdaleiella,,,,,established,572,2018,19,
386,387,Dugdaleiella monticola,"(Maassen, 1890)",species,,Dugdaleiella,,monticola,,established,1690,1890,136,
387,387,Triodia monticola,"Maassen, 1890",species,,Triodia,,monticola,,established,1690,1890,136,
388,388,Dumbletonius,"Dugdale, 1994",genus,Dumbletonius,,,,,established,337,1994,56,
389,390,Dumbletonius characterifer,"(Walker, 1865)",species,,Dumbletonius,,characterifer,,established,1646,1865,594,
390,390,Hepialus characterifer,"Walker, 1865",species,,Hepialus,,characterifer,,established,1646,1865,594,
391,391,Oxycanus impletus,"Walker, 1865",species,,Oxycanus,,impletus,,established,1646,1865,598,
392,392,Dumbletonius characterifera,"Tillyard, 1926",species,,Dumbletonius,,characterifera,,not established,1503,1926,"pl. 31, fig. 1",Misspelling
393,394,Dumbletonius unimaculatus,"(Salmon, 1948)",species,,Dumbletonius,,unimaculatus,,established,1318,1948,309,
394,394,Porina unimaculatus,"Salmon, 1948",species,,Porina,,unimaculatus,,established,1318,1948,309,
395,395,Dumbletonius sylvicola,"Dugdale, 1986",species,,Dumbletonius,,sylvicola,,established,336,1986,49,
396,396,Elhamma,"Walker, 1856",genus,Elhamma,,,,,established,1645,1856,1561,
397,397,Perissectis,"Meyrick, 1890",genus,Perissectis,,,,,established,1020,1890,1118,
398,398,Elhausma,"Pagenstecher, 1909",genus,Elhausma,,,,,not established,1161,1909,448,Misspelling
399,398,Pericentris,"Pagenstecher, 1909",genus,Pericentris,,,,,not established,1161,1909,448,Misspelling
400,400,Zauxieus,"Viette, 1952",genus,Zauxieus,,,,,established,1615,1952,257,
401,400,Theaxieus,"Viette, 1952",genus,Theaxieus,,,,,established,1615,1952,259,
402,403,Elhamma australasiae,"(Walker, 1856)",species,,Elhamma,,australasiae,,established,1645,1856,1562,
403,403,Hepialus australasiae,"Walker, 1856",species,,Hepialus,,australasiae,,established,1645,1856,1562,
404,404,Elhamma inconcluso,"Walker, 1856",species,,Elhamma,,inconcluso,,established,1645,1856,1562 ,"Misspelled as inconclusa by authors (e.g. Nye & Fletcher, 1991: 105)"
405,405,Porina banghaasii,"Pfitzner, 1914",species,,Porina,,banghaasii,,established,1196,1914,96,
406,407,Elhamma diakonoffi,"(Viette, 1952)",species,,Elhamma,,diakonoffi,,established,1615,1952,260,
407,407,Theaxieus diakonoffi,"Viette, 1952",species,,Theaxieus,,diakonoffi,,established,1615,1952,260,
408,408,Elhamma grehani,"Simonsen, 2015",species,,Elhamma,,grehani,,established,1382,2015,317,
409,410,Elhamma roepkei,"(Viette, 1952)",species,,Elhamma,,roepkei,,established,1615,1952,261,
410,410,Theaxieus roepkei,"Viette, 1952",species,,Theaxieus,,roepkei,,established,1615,1952,261,
411,412,Elhamma toxopeusi,"(Viette, 1952)",species,,Elhamma,,toxopeusi,,established,1615,1952,258,
412,412,Zauxieus toxopeusi,"Viette, 1952",species,,Zauxieus,,toxopeusi,,established,1615,1952,258,
413,413,Elhamma viettei,"Simonsen, 2015",species,,Elhamma,,viettei,,established,1382,2015,318,
414,414,Endoclita,"C. & R. Felder, 1874",genus,Endoclita,,,,,established,412,1874,"pl. 81, fig. 3",
415,415,Endoclyta,"C. & R. Felder, 1875",genus,Endoclyta,,,,,not established,412,1875,4,Misspelling
416,416,Hypophassus,"Le Cerf, 1919",genus,Hypophassus,,,,,established,867,1919,470,
417,417,Nevina,"Tindale, 1941",genus,Nevina,,,,,established,1508,1941,39,
418,418,Sahyadrassus,"Tindale, 1942",genus,Sahyadrassus,,,,,established,1509,1942,151,
419,419,Procharagia,"Viette, 1949",genus,Procharagia,,,,,established,1593,1949,84,
420,421,Endoclita aboe,"(Moore, [1860])",species,,Endoclita,,aboe,,established,1064,1860,437,
421,421,Phassus aboe,"Moore, [1860]",species,,Phassus,,aboe,,established,1064,1860,437,
422,423,Endoclita absurdus,"(Daniel, 1940)",species,,Endoclita,,absurdus,,established,267,1940,1023,
423,423,Phassus absurdus,"Daniel, 1940",species,,Phassus,,absurdus,,established,267,1940,1023,
424,425,Endoclita actinidae,"(Yang & Wang, 1992)",species,,Endoclita,,actinidae,,established,1731,1992,14,
425,425,Phassus actinidae,"Yang & Wang, 1992",species,,Phassus,,actinidae,,established,1731,1992,14,
426,426,Endoclita aikasama,"Tindale, 1958",species,,Endoclita,,aikasama,,established,1513,1958,170,
427,428,Endoclita albofasciatus,"(Moore, 1879)",species,,Endoclita,,albofasciatus,,established,1066,1879,413,
428,428,Phassus albofasciatus,"Moore, 1879",species,,Phassus,,albofasciatus,,established,1066,1879,413,
429,429,Endoclita albosignata,"Tindale, 1941",species,,Endoclita,,albosignata,,established,1508,1941,32,
430,431,Endoclita anhuiensis,"(Chu & Wang, 1985)",species,,Endoclita,,anhuiensis,,established,207,1985,295,
431,431,Phassus anhuiensis,"Chu & Wang, 1985",species,,Phassus,,anhuiensis,,established,207,1985,295,
432,433,Endoclita annae,"(Le Cerf, 1933)",species,,Endoclita,,annae,,established,868,1933,131,
433,433,Hypophassus annae,"Le Cerf, 1933",species,,Hypophassus,,annae,,established,868,1933,131,
434,434,Endoclita aroura,"Tindale, 1958",species,,Endoclita,,aroura,,established,1513,1958,177,
435,435,Endoclita atayala,"Buchsbaum & Hsu, 2018",species,,Endoclita,,atayala,,established,148,2018,442,
436,437,Endoclita auratus,"(Hampson, [1893])",species,,Endoclita,,auratus,,established,631,1893,321,
437,437,Phassus auratus,"Hampson, [1893]",species,,Phassus,,auratus,,established,631,1893,321,
438,438,Endoclita aurifer,"Tindale, 1958",species,,Endoclita,,aurifer,,established,1513,1958,173,
439,439,Endoclita broma,"Tindale, 1958",species,,Endoclita,,broma,,established,1513,1958,175,
440,440,Endoclita buettneria,"Tindale, 1941",species,,Endoclita,,buettneria,,established,1508,1941,34,
441,442,Endoclita chalybeatus,"(Moore, 1879)",species,,Endoclita,,chalybeatus,,established,1066,1879,412,
442,442,Phassus chalybeatus,"Moore, 1879",species,,Phassus,,chalybeatus,,established,1066,1879,412,
443,443,Endoclita chrysoptera,"Tindale, 1941",species,,Endoclita,,chrysoptera,,established,1508,1941,36,
444,444,Endoclita collardi,"Grehan, Ignatev & De Groof, 2019",species,,Endoclita,,collardi,,established,584,2019,277,
445,446,Endoclita coomani,"(Viette, 1949)",species,,Endoclita,,coomani,,established,1593,1949,85,
446,446,Procharagia coomani,"Viette, 1949",species,,Procharagia,,coomani,,established,1593,1949,85,
447,448,Endoclita crenilimbata,"(Le Cerf, 1919)",species,,Endoclita,,crenilimbata,,established,867,1919,471,
448,448,Hypophassus crenilimbata,"Le Cerf, 1919",species,,Hypophassus,,crenilimbata,,established,867,1919,471,
449,450,Endoclita damor,"(Moore, [1860])",species,,Endoclita,,damor,,established,1064,1860,437,
450,450,Phassus damor,"Moore, [1860]",species,,Phassus,,damor,,established,1064,1860,437,
451,451,Endoclita similis,"C. Felder, R. Felder & Rogenhofer, 1874",species,,Endoclita,,similis,,established,412,1874,"pl. 81, fig. 3",
452,452,Endoclita daenlao,"Grehan, Witt & Ignatev, 2019",species,,Endoclita,,daenlao,,established,584,2019,278,
453,454,Endoclita davidi,"(Poujade, 1886)",species,,Endoclita,,davidi,,established,1224,1886,92,
454,454,Hepialus davidi,"Poujade, 1886",species,,Hepialus,,davidi,,established,1224,1886,92,
455,455,Phassus nankingi,"Daniel, 1940",species,,Phassus,,nankingi,,established,267,1940,1024,
456,456,Phassus giganodus,"Chu & Wang, 1985",species,,Phassus,,giganodus,,established,207,1985,299,
457,458,Endoclita excrescens,"(Butler, 1877)",species,,Endoclita,,excrescens,,established,158,1877,482,
458,458,Hepialus excrescens,"Butler, 1877",species,,Hepialus,,excrescens,,established,158,1877,482,
459,459,Hepialus aemulus,"Butler, 1877",species,,Hepialus,,aemulus,,established,158,1877,482,
460,460,Phassus camphorae,"Sasaki, 1908",species,,Phassus,,camphorae,,established,1329,1908,81,
461,461,Phassus satsumanis,"Yazaki, 1926",species,,Phassus,,satsumanis,,established,1751,1926,22,
462,462,Endoclita fahringeri,"Grehan & C. Mielke, 2016",species,,Endoclita,,fahringeri,,established,565,2016,19,
463,464,Endoclita fujianodus,"(Chu & Wang, 1985)",species,,Endoclita,,fujianodus,,established,207,1985,299,
464,464,Phassus fujianodus,"Chu & Wang, 1985",species,,Phassus,,fujianodus,,established,207,1985,299,
465,465,Endoclita gmelina,"Tindale, 1941",species,,Endoclita,,gmelina,,established,1508,1941,26,
466,466,Endoclita headsi,"Grehan & C. Mielke, 2019",species,,Endoclita,,headsi,,established,575,2019,2,
467,468,Endoclita hoenei,"(Daniel, 1949)",species,,Endoclita,,hoenei,,established,268,1949,228,
468,468,Phassus hoenei,"Daniel, 1949",species,,Phassus,,hoenei,,established,268,1949,228,
469,469,Endoclita hosei,"Tindale, 1958",species,,Endoclita,,hosei,,established,1513,1958,193,
470,471,Endoclita hunanensis,"(Chu & Wang, 1985)",species,,Endoclita,,hunanensis,,established,207,1985,294,
471,471,Phassus hunanensis,"Chu & Wang, 1985",species,,Phassus,,hunanensis,,established,207,1985,294,
472,472,Endoclita ijereja,"Tindale, 1958",species,,Endoclita,,ijereja,,established,1513,1958,195,
473,473,Endoclita inouei,"Ueda, 1987",species,,Endoclita,,inouei,,established,1558,1987,103,
474,474,Endoclita javaensis,"Viette, 1950",species,,Endoclita,,javaensis,,established,1605,1950,1,
475,476,Endoclita jianglingensis,"(Zeng & Zhao, 1991)",species,,Endoclita,,jianglingensis,,established,1768,1991,340,
476,476,Phassus jianglingensis,"Zeng & Zhao, 1991",species,,Phassus,,jianglingensis,,established,1768,1991,340,
477,477,Endoclita jiangling,"Zeng & Zhao, 1991",species,,Endoclita,,jiangling,,not established,1768,1991,341,Misspelling
478,479,Endoclita jingdongensis,"(Chu & Wang, 1985)",species,,Endoclita,,jingdongensis,,established,207,1985,298,
479,479,Phassus jingdongensis,"Chu & Wang, 1985",species,,Phassus,,jingdongensis,,established,207,1985,298,
480,480,Endoclita kara,"Tindale, 1958",species,,Endoclita,,kara,,established,1513,1958,194,
481,482,Endoclita kosemponis,"(Strand, 1916)",species,,Endoclita,,kosemponis,,established,1452,1916,150,
482,482,Phassus kosemponis,"Strand, 1916",species,,Phassus,,kosemponis,,established,1452,1916,150,
483,483,Endoclita laosensis,"Grehan & C. Mielke, 2019",species,,Endoclita,,laosensis,,established,584,2019,275,
484,485,Endoclita magnus,"(Tindale, 1942)",species,,Endoclita,,magnus,,established,1509,1942,154,
485,485,Sahyadrassus magnus,"Tindale, 1942",species,,Sahyadrassus,,magnus,,established,1509,1942,154,
486,486,Endoclita makundae,"Grehan, C. Mielke & Kunte, 2022",species,,Endoclita,,makundae,,established,581,2022,2,
487,488,Endoclita malabaricus,"(Moore, 1879)",species,,Endoclita,,malabaricus,,established,1066,1879,412,
488,488,Phassus malabaricus,"Moore, 1879",species,,Phassus,,malabaricus,,established,1066,1879,412,
489,490,Endoclita marginenotatus,"(Leech, 1898)",species,,Endoclita,,marginenotatus,,established,872,1898,356,
490,490,Phassus marginenotatus,"Leech, 1898",species,,Phassus,,marginenotatus,,established,872,1898,356,
491,491,Endoclita meifenga,"Buchsbaum & Grehan, 2019",species,,Endoclita,,meifenga,,established,146,2019,434,
492,492,Endoclita metallica,"Tindale, 1941",species,,Endoclita,,metallica,,established,1508,1941,34,
493,493,Endoclita microscripta,"Tindale, 1941",species,,Endoclita,,microscripta,,established,1508,1941,37,
494,495,Endoclita minanus,"(Yang, 1992)",species,,Endoclita,,minanus,,established,1731,1992,11,
495,495,Phassus minanus,"Yang, 1992",species,,Phassus,,minanus,,established,1731,1992,11,
496,497,Endoclita mingiganteus,"(Yang & Wang, 1992)",species,,Endoclita,,mingiganteus,,established,1731,1992,12,
497,497,Phassus mingiganteus,"Yang & Wang, 1992",species,,Phassus,,mingiganteus,,established,1731,1992,12,
498,499,Endoclita niger,"(Van Eecke, 1915)",species,,Endoclita,,niger,,established,1577,1915,248,
499,499,Phassus niger,"Van Eecke, 1915",species,,Phassus,,niger,,established,1577,1915,248,
500,501,Endoclita nodus,"(Chu & Wang, 1985)",species,,Endoclita,,nodus,,established,207,1985,299,
501,501,Phassus nodus,"Chu & Wang, 1985",species,,Phassus,,nodus,,established,207,1985,299,
502,502,Endoclita pallescens,"Tshistjakov, 1996",species,,Endoclita,,pallescens,,established,1530,1996,"247, stat. rev.",
503,503,Endoclyta pallescens,"Tshistjakov, 1996",species,,Endoclyta,,pallescens,,established,1530,1996,"247, stat. rev.",
504,504,Endoclita paraja,"Tindale, 1958",species,,Endoclita,,paraja,,established,1513,1958,162,
505,506,Endoclita pfitzneri,"(Gaede, 1933)",species,,Endoclita,,pfitzneri,,established,1197,1933,843,
506,506,Phassus pfitzneri,"Gaede, 1933",species,,Phassus,,pfitzneri,,established,1197,1933,843,
507,508,Endoclita punctimargo,"(Swinhoe, 1892)",species,,Endoclita,,punctimargo,,established,1474,1892,319,
508,508,Phassus punctimargo,"Swinhoe, 1892",species,,Phassus,,punctimargo,,established,1474,1892,319,
509,510,Endoclita purpurescens,"(Moore, [1883])",species,,Endoclita,,purpurescens,,established,1067,1883,156,
510,510,Phassus purpurescens,"Moore, [1883]",species,,Phassus,,purpurescens,,established,1067,1883,156,
511,511,Endoclita raapi,"Tindale, 1958",species,,Endoclita,,raapi,,established,1513,1958,178,
512,512,Endoclita rustica,"Tindale, 1941",species,,Endoclita,,rustica,,established,1508,1941,33,
513,514,Endoclita salsettensis,"(Moore, 1879)",species,,Endoclita,,salsettensis,,established,1066,1879,412,
514,514,Phassus salsettensis,"Moore, 1879",species,,Phassus,,salsettensis,,established,1066,1879,412,
515,515,Endoclita salvazi,"Tindale, 1958",species,,Endoclita,,salvazi,,established,1513,1958,176,
516,517,Endoclita sericeus,"(Swinhoe, 1901)",species,,Endoclita,,sericeus,,established,1476,1901,469,
517,517,Phassus sericeus,"Swinhoe, 1901",species,,Phassus,,sericeus,,established,1476,1901,469,
518,519,Endoclita signifer,"(Walker, 1856)",species,,Endoclita,,signifer,,established,1645,1856,1568,
519,519,Phassus signifer,"Walker, 1856",species,,Phassus,,signifer,,established,1645,1856,1568,
